incident_id,timestamp,attack_type,severity,source_ip,destination_ip,country,mitre_technique,status
INC08731,2024-09-18 08:05:00,Malware,5,128.250.181.25,10.0.28.226,USA,T1204,Resolved
INC08732,2024-12-05 15:54:00,Phishing,5,115.29.251.77,10.0.133.131,China,T1499,Open
INC08733,2024-12-13 14:48:00,Malware,2,1.141.72.49,10.0.228.164,China,T1499,Resolved
INC08734,2024-11-23 11:04:00,Phishing,5,221.125.28.28,10.0.174.66,Brazil,T1499,Resolved
INC08735,2024-07-25 12:43:00,Malware,9,4.226.15.87,10.0.87.132,Germany,T1110,Open
INC08736,2024-03-14 17:11:00,Brute Force,1,170.37.216.224,10.0.66.116,India,T1110,Open
INC08737,2024-11-28 01:13:00,DDoS,10,240.122.184.238,10.0.231.74,Japan,T1110,Investigating
INC08738,2024-09-11 10:58:00,Insider Threat,9,3.196.174.235,10.0.170.119,Japan,T1204,Investigating
INC08739,2024-12-21 12:48:00,Phishing,7,129.50.147.234,10.0.33.78,China,T1081,Investigating
INC08740,2024-08-28 15:02:00,Ransomware,5,223.155.142.118,10.0.254.68,USA,T1059,Open
INC08741,2024-07-24 05:35:00,Insider Threat,4,47.4.91.121,10.0.130.2,India,T1081,Open
INC08742,2024-04-11 12:41:00,Phishing,1,161.105.210.166,10.0.23.152,USA,T1204,Resolved
INC08743,2024-03-28 23:25:00,Phishing,9,218.238.144.92,10.0.186.97,Russia,T1204,Investigating
INC08744,2024-08-28 13:31:00,Ransomware,9,4.151.181.197,10.0.216.78,France,T1055,Resolved
INC08745,2024-08-24 22:51:00,Phishing,7,194.91.188.216,10.0.144.204,Germany,T1081,Investigating
INC08746,2024-05-01 07:25:00,Phishing,2,118.34.249.60,10.0.51.202,UK,T1204,Resolved
INC08747,2024-10-21 00:33:00,Ransomware,1,132.77.184.125,10.0.16.103,Japan,T1059,Investigating
INC08748,2024-04-17 16:49:00,Ransomware,2,51.158.168.215,10.0.95.182,USA,T1566,Resolved
INC08749,2024-05-08 10:12:00,Insider Threat,5,204.76.187.160,10.0.43.140,Japan,T1204,Investigating
INC08750,2024-02-23 20:47:00,Brute Force,8,190.62.128.150,10.0.58.249,Brazil,T1081,Resolved
INC08751,2024-09-30 16:30:00,Brute Force,7,156.84.93.9,10.0.211.247,Germany,T1499,Investigating
INC08752,2024-04-02 19:34:00,Phishing,3,131.32.122.17,10.0.34.102,China,T1110,Resolved
INC08753,2024-12-18 10:39:00,Brute Force,8,55.121.47.104,10.0.2.41,Russia,T1081,Resolved
INC08754,2024-03-16 01:45:00,Brute Force,3,106.122.249.66,10.0.27.222,China,T1110,Open
INC08755,2024-02-17 16:25:00,Insider Threat,10,223.212.225.147,10.0.16.48,India,T1055,Investigating
INC08756,2024-02-19 18:44:00,Brute Force,1,41.158.49.225,10.0.215.57,India,T1499,Resolved
INC08757,2024-11-27 06:33:00,Insider Threat,7,95.68.221.72,10.0.7.242,France,T1110,Investigating
INC08758,2024-03-08 11:06:00,Ransomware,3,53.19.185.102,10.0.35.232,Brazil,T1110,Investigating
INC08759,2024-06-17 21:36:00,Phishing,1,239.202.140.10,10.0.36.10,France,T1059,Investigating
INC08760,2024-11-27 14:20:00,Malware,8,230.215.255.47,10.0.28.152,Canada,T1204,Investigating
INC08761,2024-06-09 13:25:00,Insider Threat,5,28.111.143.241,10.0.184.86,UK,T1110,Resolved
INC08762,2024-09-09 07:47:00,DDoS,10,172.143.111.243,10.0.4.101,Canada,T1055,Open
INC08763,2024-09-19 07:06:00,Insider Threat,10,242.186.44.155,10.0.150.23,Brazil,T1110,Resolved
INC08764,2024-05-28 09:38:00,Brute Force,7,107.210.79.213,10.0.236.24,India,T1059,Resolved
INC08765,2024-08-15 21:17:00,Insider Threat,2,221.34.61.107,10.0.27.49,France,T1499,Investigating
INC08766,2024-03-03 05:40:00,Phishing,5,232.198.161.162,10.0.242.232,France,T1059,Open
INC08767,2024-06-23 12:13:00,Phishing,8,67.242.88.123,10.0.230.217,Brazil,T1059,Open
INC08768,2024-12-01 18:15:00,Ransomware,2,31.243.254.140,10.0.103.187,USA,T1081,Open
INC08769,2024-09-22 06:18:00,Ransomware,8,3.134.222.157,10.0.198.160,Russia,T1204,Investigating
INC08770,2024-07-22 00:25:00,Ransomware,4,216.190.142.155,10.0.42.26,France,T1110,Investigating
INC08771,2024-09-19 21:47:00,DDoS,6,145.240.223.220,10.0.9.111,Germany,T1081,Open
INC08772,2024-03-10 08:57:00,DDoS,9,152.155.93.16,10.0.94.200,Japan,T1204,Investigating
INC08773,2024-08-25 12:14:00,Brute Force,5,203.149.98.223,10.0.130.23,India,T1059,Open
INC08774,2024-11-09 19:30:00,Ransomware,1,107.50.122.94,10.0.14.7,Japan,T1204,Resolved
INC08775,2024-03-17 13:06:00,Phishing,4,147.193.110.223,10.0.182.128,China,T1204,Open
INC08776,2024-06-02 21:55:00,Malware,9,212.221.234.18,10.0.174.61,France,T1081,Investigating
INC08777,2024-03-25 23:01:00,Insider Threat,6,139.138.36.210,10.0.108.72,UK,T1499,Investigating
INC08778,2024-06-26 05:04:00,Phishing,8,94.52.180.177,10.0.165.52,UK,T1055,Resolved
INC08779,2024-06-16 10:43:00,Brute Force,6,15.14.212.229,10.0.45.62,Russia,T1566,Resolved
INC08780,2024-01-30 13:57:00,DDoS,10,191.85.208.130,10.0.218.255,Brazil,T1059,Resolved
INC08781,2024-04-18 20:00:00,Ransomware,1,14.105.37.240,10.0.71.182,India,T1204,Resolved
INC08782,2024-03-25 16:30:00,DDoS,10,114.81.104.86,10.0.158.191,China,T1055,Resolved
INC08783,2024-09-25 21:25:00,Ransomware,3,9.194.116.209,10.0.247.161,USA,T1204,Investigating
INC08784,2024-09-06 04:30:00,Ransomware,7,104.71.227.67,10.0.117.247,China,T1110,Investigating
INC08785,2024-08-01 17:07:00,Insider Threat,5,246.205.135.165,10.0.6.81,Brazil,T1055,Open
INC08786,2024-07-02 04:47:00,Ransomware,6,110.96.128.173,10.0.142.170,India,T1081,Investigating
INC08787,2024-11-13 12:20:00,Malware,8,87.251.150.182,10.0.132.111,UK,T1081,Investigating
INC08788,2024-06-22 06:16:00,Malware,9,87.249.133.169,10.0.136.98,France,T1059,Open
INC08789,2024-11-05 11:32:00,Ransomware,2,104.93.148.141,10.0.175.82,Canada,T1204,Resolved
INC08790,2024-03-09 07:32:00,DDoS,6,243.224.119.188,10.0.35.218,India,T1566,Open
INC08791,2024-02-25 11:10:00,Ransomware,1,46.12.128.134,10.0.250.39,UK,T1081,Resolved
INC08792,2024-08-15 22:47:00,Ransomware,3,242.20.187.223,10.0.141.45,UK,T1499,Open
INC08793,2024-10-11 00:07:00,DDoS,9,48.192.190.183,10.0.98.46,Russia,T1055,Investigating
INC08794,2024-05-05 19:42:00,Brute Force,6,125.250.173.231,10.0.175.25,Canada,T1110,Investigating
INC08795,2024-12-15 01:55:00,Phishing,6,16.43.90.41,10.0.166.186,Japan,T1204,Resolved
INC08796,2024-04-27 17:05:00,Brute Force,5,219.62.91.5,10.0.42.116,USA,T1204,Investigating
INC08797,2024-04-28 12:42:00,DDoS,6,241.128.81.66,10.0.200.24,Germany,T1110,Open
INC08798,2024-12-27 19:48:00,Brute Force,2,50.245.173.89,10.0.128.227,Brazil,T1204,Open
INC08799,2024-09-03 21:51:00,Phishing,3,23.231.20.94,10.0.134.51,Russia,T1059,Open
INC08800,2024-02-08 00:19:00,DDoS,8,174.171.155.120,10.0.95.244,India,T1204,Resolved
INC08801,2024-03-24 11:40:00,Insider Threat,6,37.4.42.213,10.0.178.248,India,T1059,Open
INC08802,2024-09-24 18:40:00,Brute Force,1,159.47.12.77,10.0.32.123,Canada,T1566,Resolved
INC08803,2024-03-07 06:43:00,Brute Force,10,5.167.115.13,10.0.223.74,Canada,T1566,Investigating
INC08804,2024-09-28 08:38:00,Phishing,3,74.190.142.139,10.0.14.108,Germany,T1204,Resolved
INC08805,2024-12-23 18:09:00,Malware,4,202.124.15.129,10.0.72.9,USA,T1499,Resolved
INC08806,2024-07-23 13:59:00,Phishing,5,27.232.164.122,10.0.47.226,France,T1110,Investigating
INC08807,2024-05-27 18:59:00,DDoS,1,158.173.63.4,10.0.82.11,Brazil,T1059,Open
INC08808,2024-10-12 08:13:00,Malware,8,170.238.254.161,10.0.197.43,Russia,T1566,Resolved
INC08809,2024-06-18 18:46:00,Brute Force,4,14.27.55.56,10.0.81.231,Japan,T1499,Open
INC08810,2024-12-18 09:26:00,Ransomware,7,228.171.36.166,10.0.12.160,China,T1566,Open
INC08811,2024-03-24 16:42:00,Malware,8,117.216.198.207,10.0.63.164,Russia,T1081,Investigating
INC08812,2024-01-22 19:55:00,Ransomware,6,36.167.181.211,10.0.112.7,USA,T1566,Open
INC08813,2024-03-08 18:38:00,Malware,1,252.93.63.19,10.0.100.226,Russia,T1566,Investigating
INC08814,2024-05-07 16:42:00,Brute Force,10,20.16.59.39,10.0.182.22,Germany,T1204,Open
INC08815,2024-11-15 05:06:00,Brute Force,4,203.231.122.237,10.0.189.44,Germany,T1499,Open
INC08816,2024-07-07 00:45:00,Phishing,8,158.238.220.171,10.0.226.35,Brazil,T1566,Open
INC08817,2024-01-28 04:05:00,Insider Threat,9,234.205.80.248,10.0.190.42,Brazil,T1055,Open
INC08818,2024-08-26 18:49:00,Malware,3,229.214.102.206,10.0.166.206,India,T1059,Investigating
INC08819,2024-05-15 22:24:00,Brute Force,7,151.55.10.78,10.0.155.153,Germany,T1059,Open
INC08820,2024-12-06 14:32:00,Insider Threat,8,247.235.218.24,10.0.118.97,Germany,T1081,Open
INC08821,2024-07-16 02:57:00,Ransomware,2,183.241.55.235,10.0.98.204,China,T1204,Investigating
INC08822,2024-11-07 15:00:00,Phishing,8,47.172.168.220,10.0.75.80,Germany,T1059,Investigating
INC08823,2024-05-12 02:35:00,Phishing,5,84.162.19.204,10.0.225.36,China,T1204,Resolved
INC08824,2024-07-26 06:33:00,Insider Threat,2,180.12.16.111,10.0.71.10,UK,T1566,Investigating
INC08825,2024-12-25 08:56:00,Phishing,8,117.208.193.233,10.0.236.239,France,T1499,Resolved
INC08826,2024-01-16 18:19:00,Phishing,9,24.55.101.181,10.0.218.29,France,T1081,Investigating
INC08827,2024-01-13 03:50:00,Phishing,7,189.40.78.131,10.0.223.16,Russia,T1204,Resolved
INC08828,2024-08-03 21:11:00,Phishing,7,183.174.79.101,10.0.223.224,France,T1055,Resolved
INC08829,2024-06-13 08:30:00,Insider Threat,2,173.195.154.18,10.0.84.169,USA,T1204,Resolved
INC08830,2024-12-13 03:08:00,Malware,5,27.92.177.211,10.0.213.214,Germany,T1081,Open
INC08831,2024-12-08 14:07:00,Ransomware,9,218.214.252.165,10.0.116.207,Germany,T1059,Investigating
INC08832,2024-05-19 07:54:00,Malware,7,205.241.36.26,10.0.229.135,Brazil,T1081,Resolved
INC08833,2024-07-21 04:06:00,Brute Force,7,67.213.118.200,10.0.136.139,India,T1110,Investigating
INC08834,2024-06-24 22:27:00,Insider Threat,10,213.180.37.9,10.0.215.122,Brazil,T1081,Open
INC08835,2024-05-10 20:08:00,Brute Force,4,74.181.105.6,10.0.86.139,India,T1055,Open
INC08836,2024-06-01 09:05:00,Brute Force,2,88.238.93.150,10.0.207.181,Brazil,T1566,Open
INC08837,2024-04-16 06:58:00,DDoS,9,54.14.128.65,10.0.63.75,Japan,T1204,Investigating
INC08838,2024-10-22 06:40:00,Brute Force,5,228.170.52.188,10.0.5.106,Germany,T1566,Investigating
INC08839,2024-02-20 17:24:00,Ransomware,1,230.242.118.164,10.0.167.166,Germany,T1055,Investigating
INC08840,2024-09-10 02:58:00,Malware,7,77.159.68.189,10.0.124.28,Brazil,T1059,Investigating
INC08841,2024-05-23 07:56:00,Insider Threat,4,22.118.224.247,10.0.177.253,Japan,T1499,Open
INC08842,2024-02-12 15:44:00,Ransomware,2,177.207.250.208,10.0.124.80,UK,T1055,Open
INC08843,2024-11-26 00:35:00,Malware,2,9.252.177.100,10.0.4.240,Russia,T1204,Resolved
INC08844,2024-08-07 01:13:00,Insider Threat,9,36.32.124.86,10.0.25.155,USA,T1204,Open
INC08845,2024-03-19 13:49:00,Brute Force,6,140.55.86.181,10.0.71.78,Canada,T1204,Resolved
INC08846,2024-04-17 14:26:00,Phishing,3,132.102.237.180,10.0.199.157,Japan,T1081,Open
INC08847,2024-09-25 17:43:00,DDoS,2,112.244.179.60,10.0.233.193,France,T1499,Resolved
INC08848,2024-01-11 19:42:00,Malware,10,106.148.140.16,10.0.209.77,India,T1204,Open
INC08849,2024-03-02 18:24:00,DDoS,1,220.80.190.11,10.0.47.173,Brazil,T1059,Resolved
INC08850,2024-05-03 00:09:00,Brute Force,10,219.45.5.186,10.0.53.193,China,T1566,Resolved
INC08851,2024-06-07 09:49:00,Ransomware,2,14.31.255.238,10.0.195.34,Russia,T1110,Investigating
INC08852,2024-09-17 17:55:00,Insider Threat,10,83.76.171.202,10.0.158.137,India,T1499,Resolved
INC08853,2024-04-16 18:39:00,Malware,4,223.152.243.146,10.0.144.85,France,T1204,Resolved
INC08854,2024-02-26 09:44:00,Malware,9,120.227.4.88,10.0.229.69,Russia,T1055,Investigating
INC08855,2024-08-28 18:31:00,Brute Force,5,20.104.147.240,10.0.154.206,India,T1055,Resolved
INC08856,2024-03-27 12:58:00,DDoS,2,226.231.63.74,10.0.224.15,Japan,T1110,Investigating
INC08857,2024-10-27 14:34:00,Ransomware,9,158.86.44.36,10.0.232.166,Brazil,T1204,Investigating
INC08858,2024-07-07 08:07:00,Malware,7,66.8.154.132,10.0.221.106,USA,T1566,Open
INC08859,2024-04-09 01:46:00,Ransomware,10,134.54.94.19,10.0.168.171,France,T1566,Investigating
INC08860,2024-10-02 12:13:00,Malware,5,148.195.220.143,10.0.188.18,Russia,T1081,Open
INC08861,2024-08-12 04:22:00,Insider Threat,5,223.196.145.48,10.0.212.76,India,T1059,Investigating
INC08862,2024-08-14 12:30:00,Phishing,2,84.251.215.57,10.0.158.131,USA,T1499,Investigating
INC08863,2024-04-03 21:32:00,DDoS,9,199.136.251.105,10.0.70.53,Canada,T1110,Investigating
INC08864,2024-02-20 17:08:00,Ransomware,7,184.250.125.206,10.0.238.200,Brazil,T1055,Investigating
INC08865,2024-02-02 07:18:00,DDoS,1,124.60.135.61,10.0.47.174,Japan,T1055,Investigating
INC08866,2024-11-03 02:15:00,Insider Threat,9,105.34.156.197,10.0.234.223,UK,T1499,Open
INC08867,2024-02-29 07:06:00,DDoS,3,173.92.238.52,10.0.211.119,India,T1566,Investigating
INC08868,2024-11-25 10:15:00,Malware,4,128.29.213.232,10.0.170.38,Russia,T1204,Resolved
INC08869,2024-05-12 11:22:00,Malware,10,41.122.82.252,10.0.189.137,Brazil,T1204,Open
INC08870,2024-04-15 02:35:00,Phishing,5,141.17.189.228,10.0.255.171,USA,T1204,Investigating
INC08871,2024-06-06 01:23:00,Insider Threat,1,31.116.23.168,10.0.249.108,Canada,T1499,Investigating
INC08872,2024-04-23 02:16:00,Phishing,4,22.121.10.35,10.0.163.75,USA,T1110,Resolved
INC08873,2024-04-22 10:09:00,Phishing,2,97.171.208.154,10.0.216.90,Germany,T1566,Open
INC08874,2024-01-21 05:15:00,Phishing,3,115.227.37.198,10.0.167.50,Japan,T1499,Investigating
INC08875,2024-10-19 01:21:00,Insider Threat,6,175.133.13.242,10.0.183.99,Russia,T1055,Investigating
INC08876,2024-11-14 06:57:00,DDoS,6,33.67.4.168,10.0.98.99,Canada,T1110,Resolved
INC08877,2024-06-22 19:18:00,Ransomware,8,223.18.27.42,10.0.5.64,UK,T1204,Investigating
INC08878,2024-11-18 09:07:00,DDoS,1,248.218.107.99,10.0.90.46,India,T1081,Resolved
INC08879,2024-04-27 04:16:00,DDoS,3,99.178.178.94,10.0.140.228,China,T1204,Open
INC08880,2024-05-13 06:44:00,Brute Force,3,127.231.251.244,10.0.113.225,India,T1059,Resolved
INC08881,2024-02-22 15:41:00,Malware,2,115.69.202.9,10.0.154.219,Germany,T1059,Resolved
INC08882,2024-09-20 10:56:00,Insider Threat,6,243.207.47.133,10.0.255.125,China,T1081,Resolved
INC08883,2024-07-12 16:52:00,Brute Force,3,182.232.36.197,10.0.132.40,UK,T1566,Open
INC08884,2024-12-27 22:44:00,Ransomware,8,31.220.120.210,10.0.204.116,Japan,T1055,Open
INC08885,2024-05-22 15:33:00,Ransomware,3,151.48.89.200,10.0.150.196,Russia,T1566,Resolved
INC08886,2024-03-11 01:34:00,Phishing,3,36.145.81.22,10.0.167.33,China,T1059,Open
INC08887,2024-10-14 06:30:00,Phishing,10,167.130.154.38,10.0.81.124,Germany,T1110,Resolved
INC08888,2024-10-11 01:39:00,Brute Force,2,252.55.132.35,10.0.231.119,Brazil,T1566,Resolved
INC08889,2024-07-06 16:37:00,Insider Threat,8,5.120.185.103,10.0.204.224,UK,T1499,Resolved
INC08890,2024-04-22 16:24:00,DDoS,6,152.30.154.213,10.0.54.186,Canada,T1081,Resolved
INC08891,2024-08-08 06:56:00,Ransomware,9,10.68.184.160,10.0.70.229,China,T1110,Open
INC08892,2024-03-16 11:40:00,Malware,10,196.99.212.117,10.0.173.16,India,T1081,Investigating
INC08893,2024-04-27 13:20:00,Brute Force,1,59.156.48.59,10.0.95.238,Germany,T1055,Investigating
INC08894,2024-04-20 20:41:00,DDoS,1,243.53.79.35,10.0.161.145,France,T1566,Open
INC08895,2024-10-23 06:52:00,Malware,1,66.39.239.226,10.0.188.36,Russia,T1110,Investigating
INC08896,2024-10-19 17:43:00,Brute Force,6,205.10.129.211,10.0.147.143,Russia,T1499,Investigating
INC08897,2024-03-30 04:56:00,Malware,9,228.121.52.5,10.0.147.114,Japan,T1110,Resolved
INC08898,2024-02-22 15:27:00,Malware,6,139.104.39.75,10.0.61.103,Canada,T1059,Open
INC08899,2024-01-26 14:03:00,Ransomware,4,237.249.94.175,10.0.166.211,France,T1204,Investigating
INC08900,2024-04-26 03:10:00,Ransomware,10,235.208.222.66,10.0.78.188,Brazil,T1110,Resolved
INC08901,2024-02-20 23:15:00,Malware,2,98.199.1.225,10.0.107.188,Germany,T1059,Open
INC08902,2024-03-04 17:00:00,DDoS,5,195.188.230.88,10.0.57.143,Canada,T1110,Investigating
INC08903,2024-01-15 13:53:00,Phishing,2,241.114.136.98,10.0.240.224,France,T1110,Investigating
INC08904,2024-03-29 01:33:00,Insider Threat,9,194.63.102.155,10.0.199.45,UK,T1499,Investigating
INC08905,2024-05-03 07:46:00,Brute Force,7,249.40.158.153,10.0.0.174,Russia,T1204,Investigating
INC08906,2024-12-12 05:43:00,Brute Force,7,8.80.148.122,10.0.151.3,USA,T1566,Open
INC08907,2024-10-30 00:36:00,Brute Force,6,85.31.145.27,10.0.100.90,India,T1059,Open
INC08908,2024-05-04 11:01:00,Phishing,5,120.124.70.114,10.0.144.80,India,T1499,Resolved
INC08909,2024-12-10 07:24:00,Insider Threat,1,209.146.152.149,10.0.198.231,Japan,T1110,Open
INC08910,2024-09-17 05:32:00,Brute Force,4,100.96.18.174,10.0.1.163,France,T1204,Open
INC08911,2024-03-09 19:05:00,Phishing,3,134.179.10.42,10.0.48.171,Japan,T1204,Investigating
INC08912,2024-09-13 10:39:00,Insider Threat,7,252.213.180.231,10.0.201.129,Japan,T1055,Open
INC08913,2024-11-05 21:50:00,Insider Threat,8,105.19.132.23,10.0.92.164,Russia,T1110,Open
INC08914,2024-11-07 17:22:00,Insider Threat,2,140.87.174.71,10.0.105.224,Russia,T1110,Open
INC08915,2024-11-04 01:59:00,Ransomware,6,113.48.242.47,10.0.181.94,Brazil,T1081,Investigating
INC08916,2024-02-10 18:07:00,Phishing,5,175.231.243.88,10.0.142.122,France,T1081,Resolved
INC08917,2024-03-25 09:32:00,DDoS,2,124.103.243.222,10.0.53.47,Brazil,T1081,Investigating
INC08918,2024-03-19 07:44:00,Ransomware,3,180.241.199.107,10.0.221.226,UK,T1204,Open
INC08919,2024-02-09 20:06:00,DDoS,10,69.121.198.7,10.0.178.78,UK,T1566,Open
INC08920,2024-09-16 20:22:00,Phishing,10,134.231.21.189,10.0.177.81,Russia,T1059,Investigating
INC08921,2024-07-21 19:14:00,Malware,6,47.121.143.200,10.0.109.183,Russia,T1110,Investigating
INC08922,2024-05-11 10:57:00,Malware,3,160.2.143.83,10.0.75.212,Japan,T1055,Open
INC08923,2024-12-22 04:05:00,Ransomware,9,155.182.131.101,10.0.110.128,India,T1081,Resolved
INC08924,2024-07-16 19:38:00,Phishing,8,140.118.222.111,10.0.41.132,Japan,T1566,Open
INC08925,2024-12-07 12:52:00,Malware,10,103.172.13.136,10.0.104.89,UK,T1081,Open
INC08926,2024-10-08 16:32:00,Ransomware,2,55.108.199.80,10.0.169.180,UK,T1499,Resolved
INC08927,2024-11-23 23:38:00,Ransomware,1,130.90.164.25,10.0.100.191,Germany,T1081,Open
INC08928,2024-07-15 07:26:00,DDoS,4,221.251.184.224,10.0.79.123,France,T1081,Resolved
INC08929,2024-02-13 16:10:00,Brute Force,5,173.229.202.236,10.0.216.107,India,T1055,Investigating
INC08930,2024-08-27 00:08:00,Phishing,3,5.188.12.160,10.0.112.111,Germany,T1055,Resolved
INC08931,2024-10-05 21:24:00,Ransomware,2,213.213.50.20,10.0.23.176,France,T1499,Open
INC08932,2024-08-24 12:16:00,Brute Force,7,60.192.20.251,10.0.60.195,Germany,T1566,Investigating
INC08933,2024-05-08 05:48:00,Ransomware,10,242.95.73.250,10.0.67.49,Canada,T1566,Investigating
INC08934,2024-02-22 22:07:00,Insider Threat,6,194.97.50.252,10.0.79.204,France,T1055,Investigating
INC08935,2024-12-16 20:17:00,Brute Force,10,64.177.136.75,10.0.21.186,France,T1081,Open
INC08936,2024-01-18 18:41:00,Insider Threat,8,219.233.189.160,10.0.35.100,France,T1204,Open
INC08937,2024-05-05 13:25:00,Ransomware,1,212.104.173.42,10.0.100.78,China,T1566,Open
INC08938,2024-03-20 18:32:00,DDoS,10,75.177.134.186,10.0.238.250,India,T1081,Open
INC08939,2024-12-09 09:51:00,Insider Threat,1,124.175.148.204,10.0.109.120,France,T1499,Investigating
INC08940,2024-10-17 14:47:00,Ransomware,9,190.143.240.177,10.0.41.90,UK,T1566,Investigating
INC08941,2024-07-22 07:58:00,Insider Threat,9,210.160.201.17,10.0.190.6,France,T1059,Investigating
INC08942,2024-01-01 13:07:00,Insider Threat,4,195.122.239.5,10.0.180.125,USA,T1055,Resolved
INC08943,2024-02-22 01:12:00,Malware,9,196.15.176.196,10.0.159.35,Japan,T1204,Investigating
INC08944,2024-10-03 16:00:00,Malware,1,218.232.205.233,10.0.237.179,Canada,T1566,Open
INC08945,2024-10-28 13:52:00,Phishing,3,22.88.226.237,10.0.2.235,France,T1566,Resolved
INC08946,2024-01-09 10:45:00,Insider Threat,2,27.76.107.111,10.0.158.185,Russia,T1204,Open
INC08947,2024-10-14 20:39:00,Phishing,7,4.29.99.132,10.0.158.72,Japan,T1059,Open
INC08948,2024-03-20 14:40:00,Malware,4,17.237.55.161,10.0.177.109,India,T1204,Resolved
INC08949,2024-12-08 02:14:00,Malware,5,90.112.127.244,10.0.145.68,France,T1110,Resolved
INC08950,2024-09-01 16:05:00,Phishing,6,184.130.129.230,10.0.87.192,Germany,T1566,Investigating
INC08951,2024-12-30 19:30:00,DDoS,8,64.199.197.32,10.0.148.87,India,T1081,Investigating
INC08952,2024-11-20 10:35:00,DDoS,3,135.8.165.101,10.0.48.97,Russia,T1081,Resolved
INC08953,2024-03-27 17:33:00,Phishing,9,63.192.195.48,10.0.33.96,China,T1566,Resolved
INC08954,2024-03-24 03:23:00,Malware,6,93.131.149.109,10.0.149.84,Canada,T1055,Open
INC08955,2024-03-11 21:44:00,Phishing,8,185.9.38.68,10.0.233.172,Japan,T1059,Open
INC08956,2024-02-28 08:13:00,DDoS,3,153.244.226.167,10.0.215.172,Germany,T1566,Investigating
INC08957,2024-01-09 23:14:00,Brute Force,4,144.87.130.254,10.0.174.167,USA,T1110,Resolved
INC08958,2024-01-12 03:45:00,DDoS,7,144.125.70.59,10.0.158.189,Brazil,T1499,Investigating
INC08959,2024-04-01 07:19:00,Ransomware,8,160.183.214.59,10.0.93.51,Germany,T1566,Open
INC08960,2024-05-30 09:40:00,Malware,4,60.137.150.230,10.0.255.208,Russia,T1081,Investigating
INC08961,2024-07-17 20:52:00,Phishing,10,39.211.129.32,10.0.219.102,USA,T1110,Open
INC08962,2024-09-09 06:48:00,DDoS,2,156.75.101.190,10.0.7.220,Japan,T1566,Investigating
INC08963,2024-11-28 07:50:00,DDoS,10,187.251.100.15,10.0.146.126,Germany,T1055,Resolved
INC08964,2024-04-26 21:07:00,DDoS,8,10.183.152.48,10.0.80.172,Russia,T1566,Open
INC08965,2024-07-06 05:35:00,DDoS,6,218.155.19.71,10.0.81.177,Japan,T1204,Open
INC08966,2024-09-19 18:48:00,Insider Threat,10,58.67.246.1,10.0.3.27,USA,T1566,Resolved
INC08967,2024-04-04 21:16:00,Brute Force,3,173.4.171.136,10.0.89.190,Japan,T1110,Open
INC08968,2024-11-20 14:46:00,Malware,9,4.8.16.213,10.0.212.149,USA,T1059,Investigating
INC08969,2024-03-12 16:20:00,Phishing,3,206.239.186.73,10.0.48.67,Germany,T1055,Investigating
INC08970,2024-03-24 23:53:00,Phishing,5,239.94.86.48,10.0.21.96,India,T1081,Resolved
INC08971,2024-06-19 19:12:00,Ransomware,6,234.161.173.163,10.0.77.57,India,T1110,Resolved
INC08972,2024-01-08 08:56:00,Phishing,6,42.94.198.15,10.0.20.205,China,T1110,Investigating
INC08973,2024-11-08 01:38:00,Ransomware,5,92.2.19.184,10.0.179.218,France,T1499,Investigating
